"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62"
79494964853,84140069282,92113796551,93696328250,1.03891e+11,1.11548e+11,1.22805e+11,1.24962e+11,1.33951e+11,1.4958e+11,1.63015e+11,1.81263e+11,2.03589e+11,2.73159e+11,3.57288e+11,3.73507e+11,4.10183e+11,4.51331e+11,5.10038e+11,6.0715e+11,7.42551e+11,8.51656e+11,7.84912e+11,6.80591e+11,6.76615e+11,7.07252e+11,7.09957e+11,7.50094e+11,8.38089e+11,8.63946e+11,1.03807e+12,1.12193e+12,1.23063e+12,1.43531e+12,1.68711e+12,1.83372e+12,1.99307e+12,2.18626e+12,2.19961e+12,1.96853e+12,2.1774e+12,2.11938e+12,1.88613e+12,1.92099e+12,2.22499e+12,2.70927e+12,3.18625e+12,3.77359e+12,4.40752e+12,4.12949e+12,5.15915e+12,5.88516e+12,5.94253e+12,6.09059e+12,6.20969e+12,5.14258e+12,5.0145e+12,5.59091e+12,5.46207e+12,5.37651e+12,4.47821e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367087900,477443500,469506700,490439100,440764600,462283600,453805100,542795400,648492700,726882400,881827800,1042411500,1160389500,1395519600,1447307100,1594410900,1650618500,1615609700,1583876200,2047931700,1902156800,NA
NA,NA,NA,NA,NA,23598030672,24597066916,26628624968,29296104890,32503318993,36710755341,42086849127,50218671624,66663188761,1.01622e+11,1.18246e+11,1.45959e+11,1.68918e+11,1.81557e+11,2.26457e+11,2.71186e+11,2.64652e+11,3.03545e+11,3.41134e+11,3.61164e+11,3.93776e+11,4.42523e+11,3.86998e+11,3.55278e+11,3.57271e+11,5.02613e+11,2.60425e+11,2.86789e+11,2.94463e+11,3.15701e+11,3.67911e+11,4.24487e+11,4.48651e+11,4.57187e+11,4.97322e+11,5.277e+11,5.33951e+11,5.19902e+11,5.67774e+11,6.74691e+11,7.96901e+11,9.24583e+11,1.13407e+12,1.40005e+12,1.36447e+12,1.56984e+12,1.55444e+12,1.68773e+12,1.5583e+12,1.53367e+12,1.37189e+12,1.38849e+12,1.36856e+12,1.30394e+12,1.3264e+12,1.18018e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199214633.2,204849612.6,181116952.8,182763693.9,202246959.7,230657965.5,261797606.1,292232117.1,298513956.2,344428609,312377379.3,366840012.4,414523388.5,470714083.4,450643615.2,439878828,437006227.2,420540178.6,460379145,489235527.4,512350059.4,488829964.1,NA
47170699607,50331770781,53721519494,60426255395,69179494304,74296512694,62475116958,68733357253,72039818017,79195490145,85737283040,91195879601,91680529302,1.04813e+11,1.26972e+11,1.35908e+11,1.32648e+11,1.536e+11,1.74774e+11,1.95751e+11,2.36032e+11,2.50214e+11,2.58869e+11,2.74033e+11,2.72758e+11,2.96599e+11,3.14128e+11,3.48794e+11,3.7479e+11,3.78225e+11,4.07187e+11,3.62263e+11,3.84734e+11,3.811e+11,4.32324e+11,4.7985e+11,5.2497e+11,5.50712e+11,5.58425e+11,5.98324e+11,6.30429e+11,6.4587e+11,6.77627e+11,7.91003e+11,9.17089e+11,1.05059e+12,1.19609e+12,1.50419e+12,1.52747e+12,1.68343e+12,2.06078e+12,2.27455e+12,2.30009e+12,2.35961e+12,2.58456e+12,2.69943e+12,2.92645e+12,3.34811e+12,3.43659e+12,3.59725e+12,3.38642e+12,NA
29958061945,31128039841,33725538166,38638594738,37736391379,42030091116,45349759759,44832767020,47937968235,54816104627,64502420619,65603767454,74123349938,94833350413,1.23663e+11,1.36544e+11,1.47971e+11,1.62836e+11,1.80221e+11,2.16697e+11,2.73083e+11,3.80616e+11,3.50308e+11,3.05167e+11,2.66635e+11,2.53e+11,2.60716e+11,2.9684e+11,3.04809e+11,3.0317e+11,3.41835e+11,3.44914e+11,3.4288e+11,3.34131e+11,3.25038e+11,3.76423e+11,3.92929e+11,4.07884e+11,3.94739e+11,3.98622e+11,4.23088e+11,4.05983e+11,4.41298e+11,5.56188e+11,6.91532e+11,8.21339e+11,9.68241e+11,1.12198e+12,1.27469e+12,1.2193e+12,1.43866e+12,1.614e+12,1.67788e+12,1.78503e+12,1.84977e+12,1.68066e+12,1.5639e+12,1.6691e+12,1.75454e+12,1.80448e+12,1.70538e+12,NA
535670127.7,584961208.7,619319197.3,678235373,711893367.6,736568861.9,723735635.5,761981474,758899950,779200000,821850000,896754316.7,1083381044,1308799459,2042031901,2442667573,2500410584,3138666667,3562333458,4602416625,6235833333,6992083333,8140416667,7763750000,7757083333,7375918367,4794444444,4797777778,4496852073,4323058824,5.068e+09,5307905882,5439552941,4669488516,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,25763220107,27268478565,27615843098,24959858249,22386264807,22385426654,23679919655,23208326548,21588037505,NA
NA,NA,NA,NA,NA,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685217059,2237476420,2730787476,3545933562,4328610490,4507929104,5109324009,5968044210,7188191882,8744134354,8428513568,8133401050,8350176783,8254891864,8410185740,9018136020,9696271268,10096292842,10102075213,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473261837,22066031834,23142153760,27453007373,31183059012,32273007554,34377310293,38914078352,44860969077,43454935940,46206331261,48122838145,47311196335,48683848564,50271342086,45780069047,44360775649,42163974956,42570270107,41804581484,41620349986,NA
13995067818,7988888889,8922222222,10355555556,11177777778,11966666667,1.41e+10,15644444444,1.75e+10,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143e+11,1.50676e+11,1.50028e+11,1.58459e+11,1.8017e+11,1.3069e+11,1.69486e+11,1.81476e+11,1.89835e+11,2.75967e+11,2.56386e+11,2.74303e+11,2.01751e+11,2.40253e+11,3.14592e+11,4.08876e+11,5.06308e+11,5.57058e+11,6.81337e+11,7.70462e+11,6.49273e+11,7.76993e+11,8.38763e+11,8.80556e+11,9.57783e+11,9.38953e+11,8.64317e+11,8.69693e+11,8.58996e+11,7.78472e+11,7.61004e+11,7.19955e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8824447.74,9365165.914,9742949.471,9630762.954,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,13742057.05,13196544.95,15450994.24,18231078.54,21534931.61,21839098.89,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,38711810.21,37671774.69,37509075.11,37290607.54,35492074.22,36547799.58,40619251.99,42588164.97,47271463.33,48855550.2,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5100405772,4420168102,4258743263,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,12270448700,12711213451,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,57003713611,61136873692,62409709111,NA
423008385.7,441524109,449012578.6,516147798.7,589056603.8,884873949.6,925770308.1,967647058.8,1037815126,1169047619,1260084034,1417787115,1491596639,1702521008,2100142653,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519666339,3923232122,6269511615,6508931652,5276480986,4304398866,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6606884391,7939487474,9239221859,9977647645,11902564401,14440404021,25127805566,26673441667,27871725206,27305915761,28915786997,32612397758,32387183845,29203988815,30744473912,32927025573,35353060634,37600368181,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64087795107,74703706817,82709199437,81393535306,77350733982,73945908384,65648559903,52549553403,48213867647,44558076953,50150398610,41883240043,31580638464,32375082563,39309580983,43956369917,52010238716,67220154164,89239370109,1.11885e+11,1.48734e+11,1.88111e+11,1.21553e+11,1.4121e+11,1.69333e+11,1.82592e+11,1.90499e+11,1.33503e+11,91030959455,93355993629,1.12091e+11,1.30891e+11,1.53883e+11,1.55499e+11,NA
2.44203e+11,2.19626e+11,2.25124e+11,2.3617e+11,2.7104e+11,3.02822e+11,3.34626e+11,3.3656e+11,3.51131e+11,3.93559e+11,4.30695e+11,4.6851e+11,5.33311e+11,6.93371e+11,8.596e+11,9.47179e+11,9.98847e+11,1.10457e+12,1.1846e+12,1.43829e+12,1.6714e+12,1.80626e+12,1.72578e+12,1.63764e+12,1.68883e+12,1.78318e+12,1.81258e+12,1.93437e+12,2.13879e+12,2.20525e+12,2.60247e+12,2.51521e+12,2.62704e+12,2.87949e+12,3.19252e+12,3.59604e+12,3.90968e+12,4.18521e+12,4.1344e+12,3.90544e+12,4.31239e+12,4.33682e+12,4.37474e+12,4.90192e+12,5.87703e+12,7.06556e+12,8.39339e+12,1.0424e+13,1.27152e+13,1.22248e+13,1.48408e+13,1.78902e+13,1.91576e+13,2.05784e+13,2.12189e+13,1.99218e+13,1.98206e+13,2.19395e+13,2.36387e+13,2.40353e+13,2.31507e+13,NA
1242289239,1547388781,1710004407,1539681491,1975701816,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928189,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222,57236652490,64233966861,64515038268,61231149881,53628827440,NA
5.433e+11,5.633e+11,6.051e+11,6.386e+11,6.858e+11,7.437e+11,8.15e+11,8.617e+11,9.425e+11,1.0199e+12,1.0733e+12,1.16485e+12,1.27911e+12,1.42538e+12,1.54524e+12,1.6849e+12,1.87341e+12,2.08183e+12,2.3516e+12,2.62733e+12,2.85731e+12,3.20704e+12,3.34379e+12,3.63404e+12,4.03761e+12,4.33898e+12,4.57963e+12,4.85522e+12,5.23644e+12,5.64158e+12,5.96314e+12,6.15813e+12,6.52033e+12,6.85856e+12,7.28724e+12,7.63975e+12,8.07312e+12,8.57755e+12,9.06282e+12,9.63066e+12,1.02523e+13,1.05818e+13,1.09364e+13,1.14582e+13,1.22137e+13,1.30366e+13,1.38146e+13,1.44519e+13,1.47128e+13,1.44489e+13,1.49921e+13,1.55426e+13,1.6197e+13,1.67848e+13,1.75272e+13,1.82383e+13,1.87451e+13,1.9543e+13,2.06119e+13,2.14332e+13,2.0953e+13,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13360607918,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,49765676402,60178909297,67517349212,73180036692,80845384375,86196265192,86138288615,62081323299,52633143808,59907674027,59929951114,NA
13066557.78,13999883.33,14524878.96,13708219.1,14758210.35,15108207.43,16099865.83,15835177.93,15350000,16650000,18450000,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240366666.7,254829629.6,277955555.6,286307407.4,289437037,316007407.4,331488888.9,347770370.4,373618518.5,390718518.5,396262963,430040740.7,461885185.2,481807407.4,521974074.1,550729629.6,610929629.6,684444444.4,695429629.6,674922222.2,681225925.9,676129629.6,692933333.3,721207407.4,727714814.8,755400000,774429629.6,792177777.8,811300000,825040740.7,807474074.1,NA
7779090909,8189090909,8946969697,9753333333,8099318182,8427777778,8781333333,9.25e+09,10034444444,10285111111,11561111111,12986590909,13977727273,17035581395,26100930233,27464651163,31419534884,36210697674,39316279070,48310930233,59116511628,66327441860,67736744186,67556279070,60010285714,61965466667,60391604938,48029034483,60226413793,43526253602,48598315565,53476971831,60401798246,60065011013,58418666667,77407726244,70543211119,85843534589,91331203433,97976886247,1.17141e+11,1.22904e+11,92893587734,83620628582,1.12453e+11,1.4551e+11,1.83478e+11,2.30364e+11,3.15953e+11,3.29788e+11,3.93192e+11,3.16482e+11,3.81286e+11,3.71005e+11,4.82359e+11,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.262e+09,3.443e+09,3.797e+09,4.428e+09,4.484e+09,4.784e+09,4.244e+09,4.201e+09,4.324e+09,4.223e+09,4.089e+09,3.738e+09,3.565e+09,3.663e+09,3.798e+09,3.794e+09,3.9e+09,4.068e+09,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198735,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,1.06015e+11,1.15932e+11,1.35539e+11,1.5582e+11,1.71222e+11,1.86205e+11,1.93241e+11,2.05276e+11,2.2378e+11,2.45214e+11,2.61921e+11,2.71158e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119258835.3,121185497.6,113781795.8,114501912.5,117389554.2,144482515.4,131856420.7,126498935.3,139464173.5,158351368.4,154013202.1,168879207.2,201334169.1,209088824.6,200491853.2,233701301.5,249333250.1,261370044.5,272771209.1,262293410.7,268006972.7,272014693.1,257926881.7,262596597.8,314471328.1,364996869.1,394962552.3,439376794.1,516392922.5,590748237,592622502.4,670713208.1,770153304.2,747839697.7,758304466.2,772315721.3,730870581.7,780889605.9,880043553.7,914727908.1,934521604.6,881547928.6,NA
1.3903e+12,1.44642e+12,1.54822e+12,1.66909e+12,1.82751e+12,1.99087e+12,2.16063e+12,2.29898e+12,2.48135e+12,2.7369e+12,2.99244e+12,3.30549e+12,3.81156e+12,4.65005e+12,5.35941e+12,5.9701e+12,6.49082e+12,7.34143e+12,8.64623e+12,1.00426e+13,1.13214e+13,1.17124e+13,1.15959e+13,1.18237e+13,1.22556e+13,1.28899e+13,1.52412e+13,1.73476e+13,1.93735e+13,2.01713e+13,2.27395e+13,2.3707e+13,2.53937e+13,2.58225e+13,2.78724e+13,3.10438e+13,3.17363e+13,3.16198e+13,3.15397e+13,3.27366e+13,3.38319e+13,3.36149e+13,3.49182e+13,3.9148e+13,4.41143e+13,4.77779e+13,5.17787e+13,5.83375e+13,6.40715e+13,6.0781e+13,6.65005e+13,7.36715e+13,7.53116e+13,7.74432e+13,7.95755e+13,7.51171e+13,7.63132e+13,8.12246e+13,8.62743e+13,8.75681e+13,8.4747e+13,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,584706020.2,663155955,737147951.1,760319276,770059551,756805940.2,787958585.9,799493884.3,832025574,821286927.5,852007112.7,807100820.6,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5181776769,5015894693,5344014318,6341737194,6163785173,6735731173,7074657898,6295820482,6682832632,7180813376,7878508503,7899879086,7716925356,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5647119229,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6838557384,6325141676,7641102523,9652436180,9861560095,10694628092,11777966673,13872791659,16746344766,19061978586,21650532264,26910851362,25130274124,30906749533,32726417212,35401341663,40415235702,43228585321,42445102387,31317365269,26840128755,21606140907,NA,NA,NA
7575396973,7972996814,8497996604,9423396235,10373995855,11334395471,12354995063,13777394495,14894594048,16780393295,18418392640,20333691316,21357435928,29295674714,36807721038,38114542813,36603349970,40651349967,46739449962,57645721018,82980483388,85454420500,78423059790,87415851376,77344092907,59082638804,67521602553,88573697223,95176640968,99030856825,1.15552e+11,1.23943e+11,1.34545e+11,1.47197e+11,1.53513e+11,1.71735e+11,1.63237e+11,1.68977e+11,1.52983e+11,1.51517e+11,1.51753e+11,1.3543e+11,1.29088e+11,1.9702e+11,2.55807e+11,2.88868e+11,3.03861e+11,3.33075e+11,3.16132e+11,3.29753e+11,4.17365e+11,4.58202e+11,4.34401e+11,4.00886e+11,3.81199e+11,3.4671e+11,3.23586e+11,3.81449e+11,4.04842e+11,3.87935e+11,3.35442e+11,NA
7.13e+08,696285714.3,693142857.1,718714285.7,839428571.4,1082857143,1264285714,1.368e+09,1605857143,1965714286,1825285714,1.687e+09,1910714286,2268714286,3121833333,2618666667,2746714286,2.483e+09,2813375000,3325500000,3829500000,3872666667,3994777778,3216307692,2739444444,2281258065,1661948718,2269894737,3713614458,3998637681,3285217391,3378882353,3181921788,3273237853,3656647744,3807067122,3597220962,4303281932,3537683046,3404311977,3600683040,4094480988,4193845678,4901839731,6221077675,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,27141023558,21251216799,20958412538,25873601261,26311590297,23308667781,18110631358,NA
1052990400,1096646600,1117601600,1159511700,1217138000,1311435800,1281749500,1397002000,1479599900,1747998800,1884206300,2178716300,2677729400,3309353600,3982161400,4371300700,4318372000,4364382100,4351600500,5177459400,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,17584890937,18115543791,19284289739,18051170799,NA
